icaoCode,type,trafficType,runways,elevation_m,latitude_deg,longitude_deg,geometry
ESNR,2,[0],"[{'designator': '03', 'trueHeading': 30, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 1000, 'unit': 0}, 'width': {'value': 30, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 1000, 'unit': 0}, 'lda': {'value': 1000, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '6261515f4b027aab592b42fd'}, {'designator': '21', 'trueHeading': 210, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 1000, 'unit': 0}, 'width': {'value': 30, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 1000, 'unit': 0}, 'lda': {'value': 1000, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '6261515f4b027aab592b42fe'}]",208,61.19,14.7126,POINT (14.7126 61.19)
ESMO,2,[0],"[{'designator': '01', 'trueHeading': 1, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 1503, 'unit': 0}, 'width': {'value': 29, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 1503, 'unit': 0}, 'lda': {'value': 1503, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '6261515fcb27f42509465f42'}, {'designator': '19', 'trueHeading': 181, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 1503, 'unit': 0}, 'width': {'value': 29, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 1503, 'unit': 0}, 'lda': {'value': 1503, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '6261515fcb27f42509465f43'}]",29,57.3505,16.498,POINT (16.498 57.3505)
ESNP,2,[0],"[{'designator': '16', 'trueHeading': 160, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 1000, 'unit': 0}, 'width': {'value': 24, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 1000, 'unit': 0}, 'lda': {'value': 1000, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '62615160cb27f42509465f56'}, {'designator': '34', 'trueHeading': 340, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 1000, 'unit': 0}, 'width': {'value': 24, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 1000, 'unit': 0}, 'lda': {'value': 1000, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '62615160cb27f42509465f57'}]",13,65.3983,21.2608,POINT (21.2608 65.39830000000001)
ESDF,0,"[0, 1]","[{'designator': '12', 'trueHeading': 108, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': False, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [2], 'mainComposite': 2, 'condition': 0}, 'dimension': {'length': {'value': 600, 'unit': 0}, 'width': {'value': 30, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 600, 'unit': 0}, 'lda': {'value': 600, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626151605e9ded5710452030'}, {'designator': '30', 'trueHeading': 288, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': False, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [2], 'mainComposite': 2, 'condition': 0}, 'dimension': {'length': {'value': 600, 'unit': 0}, 'width': {'value': 30, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 600, 'unit': 0}, 'lda': {'value': 600, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626151605e9ded5710452031'}, {'designator': '01', 'trueHeading': 4, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 2331, 'unit': 0}, 'width': {'value': 45, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 2331, 'unit': 0}, 'lda': {'value': 2331, 'unit': 0}}, 'pilotCtrlLighting': False, 'visualApproachAids': [1], '_id': '626151605e9ded5710452032'}, {'designator': '19', 'trueHeading': 184, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 2331, 'unit': 0}, 'width': {'value': 45, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 2331, 'unit': 0}, 'lda': {'value': 2331, 'unit': 0}}, 'pilotCtrlLighting': False, 'visualApproachAids': [1], '_id': '626151605e9ded5710452033'}]",58,56.267222222222,15.265277777778,POINT (15.265277777778 56.267222222222)
ESVS,2,[0],"[{'designator': '14', 'trueHeading': 140, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 850, 'unit': 0}, 'width': {'value': 16, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 850, 'unit': 0}, 'lda': {'value': 850, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626151615e9ded5710452053'}, {'designator': '32', 'trueHeading': 320, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 850, 'unit': 0}, 'width': {'value': 16, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 850, 'unit': 0}, 'lda': {'value': 850, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626151615e9ded5710452054'}]",186,60.7851,14.8272,POINT (14.8272 60.7851)
ESMY,2,[0],"[{'designator': '04', 'trueHeading': 40, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 900, 'unit': 0}, 'width': {'value': 15, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 900, 'unit': 0}, 'lda': {'value': 900, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626151614b027aab592b43a1'}, {'designator': '22', 'trueHeading': 220, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 900, 'unit': 0}, 'width': {'value': 15, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 900, 'unit': 0}, 'lda': {'value': 900, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626151614b027aab592b43a2'}]",158,57.168333333333,13.439722222222,POINT (13.439722222222 57.168333333333)
ESNB,2,[0],"[{'designator': '14', 'trueHeading': 140, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 800, 'unit': 0}, 'width': {'value': 20, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 800, 'unit': 0}, 'lda': {'value': 800, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626151614b027aab592b43b3'}, {'designator': '32', 'trueHeading': 320, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 800, 'unit': 0}, 'width': {'value': 20, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 800, 'unit': 0}, 'lda': {'value': 800, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626151614b027aab592b43b4'}]",1,63.1712,16.9852,POINT (16.9852 63.1712)
ESSA,3,"[0, 1]","[{'designator': '01L', 'trueHeading': 4, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0, 'pcn': '119/F/A/X/T'}, 'dimension': {'length': {'value': 3301, 'unit': 0}, 'width': {'value': 45, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 3301, 'unit': 0}, 'lda': {'value': 3301, 'unit': 0}}, 'pilotCtrlLighting': False, 'visualApproachAids': [1], '_id': '62615162cb27f42509465fa8'}, {'designator': '19R', 'trueHeading': 184, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0, 'pcn': '119/F/A/X/T'}, 'dimension': {'length': {'value': 3301, 'unit': 0}, 'width': {'value': 45, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 3301, 'unit': 0}, 'lda': {'value': 3301, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '62615162cb27f42509465fa9'}, {'designator': '01R', 'trueHeading': 4, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': False, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0, 'pcn': '80/F/A/X/T'}, 'dimension': {'length': {'value': 2500, 'unit': 0}, 'width': {'value': 45, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 2500, 'unit': 0}, 'lda': {'value': 2500, 'unit': 0}}, 'pilotCtrlLighting': False, 'visualApproachAids': [1], '_id': '62615162cb27f42509465faa'}, {'designator': '19L', 'trueHeading': 184, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': False, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0, 'pcn': '80/F/A/X/T'}, 'dimension': {'length': {'value': 2500, 'unit': 0}, 'width': {'value': 45, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 2500, 'unit': 0}, 'lda': {'value': 2500, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '62615162cb27f42509465fab'}, {'designator': '08', 'trueHeading': 70, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': False, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0, 'pcn': '90/F/B/X/T'}, 'dimension': {'length': {'value': 2500, 'unit': 0}, 'width': {'value': 45, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 2500, 'unit': 0}, 'lda': {'value': 2500, 'unit': 0}}, 'pilotCtrlLighting': False, 'visualApproachAids': [1], '_id': '62615162cb27f42509465fac'}, {'designator': '26', 'trueHeading': 250, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': False, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0, 'pcn': '90/F/B/X/T'}, 'dimension': {'length': {'value': 2500, 'unit': 0}, 'width': {'value': 45, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 2500, 'unit': 0}, 'lda': {'value': 2500, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '62615162cb27f42509465fad'}]",29,59.6519,17.9186,POINT (17.9186 59.6519)
ESOL,2,[0],"[{'designator': '06', 'trueHeading': 60, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 620, 'unit': 0}, 'width': {'value': 23, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 620, 'unit': 0}, 'lda': {'value': 470, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626151635e9ded57104520e0'}, {'designator': '24', 'trueHeading': 240, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 620, 'unit': 0}, 'width': {'value': 23, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 620, 'unit': 0}, 'lda': {'value': 620, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626151635e9ded57104520e1'}]",64,60.5879,16.5868,POINT (16.5868 60.5879)
ESUD,2,[0],"[{'designator': '15', 'trueHeading': 150, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 2282, 'unit': 0}, 'width': {'value': 39, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 2282, 'unit': 0}, 'lda': {'value': 2282, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '62615163cb27f4250946602b'}, {'designator': '33', 'trueHeading': 330, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 2282, 'unit': 0}, 'width': {'value': 39, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 2282, 'unit': 0}, 'lda': {'value': 2282, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '62615163cb27f4250946602c'}]",279,64.9609,17.6966,POINT (17.6966 64.9609)
ESNY,2,[0],"[{'designator': '12', 'trueHeading': 126, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 2523, 'unit': 0}, 'width': {'value': 39, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 2523, 'unit': 0}, 'lda': {'value': 2523, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '62615164cb27f42509466073'}, {'designator': '30', 'trueHeading': 306, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 2523, 'unit': 0}, 'width': {'value': 39, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 2523, 'unit': 0}, 'lda': {'value': 2523, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '62615164cb27f42509466074'}]",27,61.2615,17.0991,POINT (17.0991 61.2615)
ESUM,2,[0],"[{'designator': '12', 'trueHeading': 120, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 800, 'unit': 0}, 'width': {'value': 30, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 800, 'unit': 0}, 'lda': {'value': 800, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626151645e9ded571045213e'}, {'designator': '30', 'trueHeading': 300, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 800, 'unit': 0}, 'width': {'value': 30, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 800, 'unit': 0}, 'lda': {'value': 800, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626151645e9ded571045213f'}]",66,61.2912,16.8463,POINT (16.8463 61.2912)
ESKT,2,[0],"[{'designator': '16', 'trueHeading': 160, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 850, 'unit': 0}, 'width': {'value': 35, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 850, 'unit': 0}, 'lda': {'value': 850, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626151645e9ded5710452164'}, {'designator': '34', 'trueHeading': 340, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 850, 'unit': 0}, 'width': {'value': 35, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 850, 'unit': 0}, 'lda': {'value': 850, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626151645e9ded5710452165'}]",39,60.350277777778,17.418888888889,POINT (17.418888888889 60.350277777778)
ESSW,2,[0],"[{'designator': '15', 'trueHeading': 146, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0, 'mtow': {'value': 10, 'unit': 9}}, 'dimension': {'length': {'value': 1199, 'unit': 0}, 'width': {'value': 30, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 1199, 'unit': 0}, 'lda': {'value': 1199, 'unit': 0}}, 'pilotCtrlLighting': False, 'visualApproachAids': [1], '_id': '626151675e9ded571045222b'}, {'designator': '33', 'trueHeading': 326, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0, 'mtow': {'value': 10, 'unit': 9}}, 'dimension': {'length': {'value': 1199, 'unit': 0}, 'width': {'value': 30, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 1199, 'unit': 0}, 'lda': {'value': 1199, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626151675e9ded571045222c'}]",36,57.778333333333,16.525277777778,POINT (16.525277777778 57.778333333333)
ESSX,2,[0],"[{'designator': '16', 'trueHeading': 160, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': False, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [2], 'mainComposite': 2, 'condition': 0}, 'dimension': {'length': {'value': 700, 'unit': 0}, 'width': {'value': 50, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 700, 'unit': 0}, 'lda': {'value': 700, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626151675e9ded571045223f'}, {'designator': '34', 'trueHeading': 340, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': False, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [2], 'mainComposite': 2, 'condition': 0}, 'dimension': {'length': {'value': 700, 'unit': 0}, 'width': {'value': 50, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 700, 'unit': 0}, 'lda': {'value': 700, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626151675e9ded5710452240'}, {'designator': '05', 'trueHeading': 50, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 850, 'unit': 0}, 'width': {'value': 23, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 850, 'unit': 0}, 'lda': {'value': 850, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626151675e9ded5710452241'}, {'designator': '23', 'trueHeading': 230, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 850, 'unit': 0}, 'width': {'value': 23, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 850, 'unit': 0}, 'lda': {'value': 850, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626151675e9ded5710452242'}]",8,59.5758,16.5032,POINT (16.5032 59.5758)
ESGO,2,[0],"[{'designator': '04', 'trueHeading': 40, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 890, 'unit': 0}, 'width': {'value': 30, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 890, 'unit': 0}, 'lda': {'value': 890, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '62615167cb27f4250946613b'}, {'designator': '22', 'trueHeading': 220, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 890, 'unit': 0}, 'width': {'value': 30, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 890, 'unit': 0}, 'lda': {'value': 890, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '62615167cb27f4250946613c'}]",100,58.0394,12.7889,POINT (12.7889 58.0394)
ESNF,2,[0],"[{'designator': '12', 'trueHeading': 115, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 2000, 'unit': 0}, 'width': {'value': 25, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 2000, 'unit': 0}, 'lda': {'value': 2000, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626151680e8346dfd92517ff'}, {'designator': '30', 'trueHeading': 295, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 2000, 'unit': 0}, 'width': {'value': 25, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 2000, 'unit': 0}, 'lda': {'value': 2000, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626151680e8346dfd9251800'}]",0,61.898,15.7053,POINT (15.7053 61.898)
ESMZ,2,[0],"[{'designator': '15', 'trueHeading': 150, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 600, 'unit': 0}, 'width': {'value': 23, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 600, 'unit': 0}, 'lda': {'value': 600, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '62615168cb27f4250946617a'}, {'designator': '33', 'trueHeading': 330, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 600, 'unit': 0}, 'width': {'value': 23, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 600, 'unit': 0}, 'lda': {'value': 600, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '62615168cb27f4250946617b'}]",9,57.328333333333,17.050555555556,POINT (17.050555555556 57.328333333333)
